ID_Record,Legal Account,Bus External ID,Legal Firm,Legal Type,Legal Type Def,Legal Status,LE Creation Date,LE Modified Date,LE Closed Date,Legal Tax Category,IRS TIN ID,MPID,GIIN ID,FACTA ID,WCIS ID,TEFRA ID,Flag LE Closed Date vs LE Modified Date,Flag LE Closed Date vs LE Creation Date,Flag Closed Date vs Status
290,96021586,4VUI0789,Taylor & Harris Attorneys,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,1996-09-05,1997-07-09,,M,9734402,398659,590019,652673982,40051,4878062,N,N,N
457,50012147,6EOV0557,Owens & Carter Prosecutors,CREDIT,Credit Account,ACTIVE,2011-01-31,2013-04-27,,G,6489003,882124,268358,379061908,57896,9258855,N,N,N
948,66731886,7ATV0287,,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,1993-09-09,2012-09-30,,G,7942280,196532,878928,469517012,68246,4572469,N,N,N
658,65935365,1IWH0333,Garcia & Fisher Legal,AFFRS,Affairs,ACTIVE,2004-03-16,2012-12-05,,Bt,2724971,793659,761609,383520522,67777,9918731,N,N,N
659,52596664,9ECZ0262,Zimmerman & Quinn Counsel,AFD,Allowance For Depreciation,CLOSED,2002-02-03,2008-03-26,2017-04-11,G,1497840,782881,607810,618285407,71768,6821879,N,N,N
200,90542301,7XIO0351,Carter & Davis Counsel,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2003-04-04,2022-05-07,,Ba,5379722,545210,594766,328866493,13246,5492150,N,N,N
1000,59581317,2JQJ0852,Anderson & Owens Barristers,AFD,Allowance For Depreciation,ACTIVE,2006-07-02,2012-03-03,,M,8225055,971584,774371,875808631,12529,1471344,N,N,N
878,72861443,1QCP0593,Harris & Taylor Legal,CREDIT,Credit Account,ACTIVE,1991-11-16,,,Bt,4716690,665473,990306,501488017,89135,9218761,N,N,N
184,33429565,8KKV0250,Jackson & Quinn Advisors,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2011-11-02,2019-03-21,,Bt,1420147,180968,933262,820195173,61996,1448594,N,N,N
578,12091446,4XBE0475,Harris & King Justice,AG,Agriculture,CLOSED,1998-11-18,2007-11-28,2023-08-01,I,8581209,553451,161090,993457470,73480,6414528,N,N,N
439,19541315,3VYG0673,Taylor & Underwood Solicitors,AFFRS,Affairs,ACTIVE,2006-03-30,,,G,5072490,804602,511773,867926141,90737,6802911,N,N,N
910,74438373,4QWI0716,Harris & Fisher Advisors,TRADR,Trader credential account,ACTIVE,2022-07-26,2023-07-18,,I,7608168,747028,727316,790058822,13290,9323680,N,N,N
708,81434830,3YQY0157,Evans & Davis Counsel,AFFRS,Affairs,ACTIVE,1996-08-21,2015-02-12,,D,2689538,638834,796435,432366208,34128,9123602,N,N,N
867,87311965,7GBM0421,Baker & Owens Barristers,AFFRS,Affairs,ACTIVE,2021-12-31,2022-12-09,,M,1676848,383038,282880,703770777,69304,9318935,N,N,N
402,94416946,3UKR0350,Underwood & Baker Justice,CREDIT,Credit Account,ACTIVE,2024-01-18,2024-01-25,,Ba,3228576,174173,843109,798351478,26370,8851907,N,N,N
785,13035121,1VTF0751,Anderson & Davis Litigators,AG,Agriculture,ACTIVE,2021-05-16,2022-03-01,,M,6926484,811725,607905,990233972,70722,3783702,N,N,N
472,94632989,7TJY0256,Anderson & Vasquez Advocates,BANK,Bank Division,ACTIVE,2000-10-13,2003-10-21,,M,7511707,889718,376301,192659237,72043,5469063,N,N,N
943,71712449,4NQV0817,Carter & Roberts Justice,AFF,Available Funds File,ACTIVE,2017-12-14,2023-01-04,,Ba,6492355,746110,518555,423818293,26221,7196931,N,N,N
932,99217961,5SHH0476,,CREDIT,Credit Account,CLOSED,2020-03-03,,2023-09-22,Ba,8183651,958640,868478,572017664,94276,8055278,N,N,N
954,26505047,3HOX0799,Owens & Carter Defenders,AFFRS,Affairs,ACTIVE,1999-04-30,2003-06-06,,I,6909972,211028,769903,409506332,59041,3072685,N,N,N
774,80770863,1PNZ0846,Nelson & Fisher Associates,CREDIT,Credit Account,ACTIVE,2016-09-24,2022-03-14,,D,1991643,741967,854297,497237619,66240,6872453,N,N,N
713,61082735,2VTE0907,King & Harris Attorneys,CREDIT,Credit Account,ACTIVE,1992-08-04,1999-06-06,,Bt,8738679,380910,129712,438213236,51329,5429711,N,N,N
337,22953335,0RXG0960,Roberts & Smith Counselors,AG,Agriculture,ACTIVE,2007-10-16,2013-12-24,,M,5004628,841035,867364,344086477,12447,6907475,N,N,N
286,72306845,7AIP0297,Smith & Davis Consultants,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2006-06-11,2006-09-09,,D,1868524,635953,123373,681050303,27713,2764221,N,N,N
384,83141253,8RJM0901,King & Jackson Counsel,AFF,Available Funds File,ACTIVE,2005-09-01,2013-06-20,,D,6583568,828821,103919,514757717,15085,1279424,N,N,N
926,84640094,3NCQ0913,Smith & Lewis Barristers,AFD,Allowance For Depreciation,ACTIVE,2015-01-12,2020-08-12,,N,8443498,726699,805750,312276084,25987,4087381,N,N,N
594,57371335,5EEU0699,Carter & Owens Law,BANK,Bank Division,ACTIVE,1999-08-28,2006-09-18,,Bt,2410806,973263,217966,110248834,62753,9977872,N,N,N
882,75855141,4NVI0462,Lewis & Evans Legal,AFFRS,Affairs,ACTIVE,1997-02-25,2016-09-09,,Ba,9320588,450407,853956,766793046,79295,1721579,N,N,N
437,82111994,3DII0458,,AFD,Allowance For Depreciation,ACTIVE,2019-04-12,2021-02-09,,N,5718707,747189,600896,187193958,51265,5653170,N,N,N
666,97488350,3IPH0340,Underwood & Baker Defenders,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2017-01-11,2023-02-17,,G,5434445,886505,818068,961728979,55896,9201513,N,N,N
57,27409593,2GYQ0935,Evans & Jackson Legal,AFD,Allowance For Depreciation,CLOSED,1994-09-26,2002-11-29,2015-11-06,M,3479968,541998,710206,915906156,29152,9847350,N,N,N
420,19403046,3PPE0940,Quinn & Lewis Advocates,BENE,Beneficiary credentail for investment,ACTIVE,1994-10-19,2012-01-19,,Bt,5966994,984265,926387,362518495,76205,9511235,N,N,N
352,42932238,8RSI0029,King & Parker Advisors,CORP,Corporation Division,ACTIVE,1991-05-14,2015-09-10,,Bt,3406337,877805,443216,383130107,85033,4941578,N,N,N
691,15070834,3RSC0838,Evans & Zimmerman Attorneys,ADVIS,Legal Advisor,ACTIVE,1998-06-02,,,N,1071938,994282,105396,899832793,75420,3875607,N,N,N
251,80306283,4XKK0560,Young & Zimmerman Consultants,BANK,Bank Division,HISTORY,2015-01-24,2017-04-08,2019-02-28,I,2110024,563577,702753,442656041,54801,2296107,N,N,N
102,53603886,9FXO0247,Smith & Underwood Litigators,ADVIS,Legal Advisor,ACTIVE,2002-02-01,,,G,6265973,673754,328513,327853653,12547,6712725,N,N,N
44,64757097,4REM0855,Lewis & Parker Counselors,CORP,Corporation Division,HISTORY,2002-03-17,2004-04-02,2009-03-11,M,2679405,687883,917715,123026421,70633,2912509,N,N,N
552,66243951,0GNH0723,,CORP,Corporation Division,CLOSED,1998-10-26,2003-05-15,2016-09-01,I,8424834,991372,130765,817487466,33804,4721809,N,N,N
358,22921827,9CJW0036,Williams & King Law,AFFRS,Affairs,ACTIVE,2020-07-04,2021-12-11,,I,5157264,951092,663316,566811785,15064,6055291,N,N,N
632,32018929,5NQX0920,Parker & Roberts Advocates,BANK,Bank Division,ACTIVE,1996-07-01,,,Ba,2663248,859987,532470,133632585,33878,6925882,N,N,N
650,75185546,5OGV0146,Davis & Quinn Justice,BANK,Bank Division,ACTIVE,2008-02-25,2009-06-06,,G,1351054,783972,272398,506153924,21278,2902026,N,N,N
765,81909353,2DVD0053,Jackson & Anderson Litigators,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,1994-09-22,2010-04-04,,M,2792115,829633,621059,990475108,65309,8740847,N,N,N
682,80770863,0LCF0995,Martin & Owens Prosecutors,BANK,Bank Division,ACTIVE,2011-09-12,2013-02-23,,Bt,2170637,667912,765053,586490022,50709,4075984,N,N,N
941,35771047,3FNE0235,Fisher & Smith Consultants,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",HISTORY,2019-05-28,2021-12-30,2023-07-06,N,2888653,266418,133887,377578118,51223,9005732,N,N,N
468,11192066,3IYI0533,Roberts & Martin Barristers,BENE,Beneficiary credentail for investment,ACTIVE,1995-11-18,1997-01-02,,Ba,6210755,130306,417630,937060934,45409,8356887,N,N,N
61,65098422,9BRZ0455,Jackson & Fisher Law,AFD,Allowance For Depreciation,CLOSED,2008-11-13,2012-01-25,2017-08-01,G,4645488,447715,278004,940004641,42638,7658060,N,N,N
359,73995383,9BPI0713,Williams & Baker Associates,AFD,Allowance For Depreciation,ACTIVE,2008-05-31,2010-03-20,,D,3582982,541518,483147,647938417,48311,5838015,N,N,N
658,90379657,5LEO0823,Lewis & Young Prosecutors,AFD,Allowance For Depreciation,ACTIVE,1997-04-22,2004-10-11,,Ba,5730004,463915,549903,170525782,83954,2344078,N,N,N
554,61994877,4UGT0105,,AFD,Allowance For Depreciation,ACTIVE,2008-10-30,2009-07-05,,G,2161908,543732,220178,949917763,48108,7388872,N,N,N
492,67768224,3CCP0017,,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2012-04-30,2017-09-04,,G,2939784,570365,951359,636811421,72100,5750982,N,N,N
181,45013532,8RJM0901,Carter & Garcia Law,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",CLOSED,2018-05-01,2020-10-23,2021-11-29,G,6961689,276336,930200,475574210,75857,6841380,N,N,N
280,89864109,2YEF0950,Parker & Davis Justice,CORP,Corporation Division,ACTIVE,2001-11-19,2016-12-10,,Ba,5566597,975316,928689,434088230,82443,4345091,N,N,N
417,94608608,1LOD0176,King & Anderson Defenders,AFFRS,Affairs,ACTIVE,1997-09-27,2001-05-07,,G,6761795,954836,168636,430493155,45873,8598906,N,N,N
508,79929030,5DHE0533,Harris & Jackson Law,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",HISTORY,2017-01-27,2020-12-02,2023-09-12,Ba,3887474,195570,733862,588974668,99870,3688594,N,N,N
858,61606535,0LUT0287,King & Parker Associates,ADVIS,Legal Advisor,ACTIVE,2011-07-13,2020-08-13,,N,8056453,288038,410995,362620899,42269,4400132,N,N,N
270,95113777,4LOW0912,Davis & Parker Consultants,CREDIT,Credit Account,ACTIVE,1994-12-12,2023-07-19,,Bt,7328556,401160,684360,336628237,33427,9173975,N,N,N
205,23751502,0DLO0928,Taylor & Jackson Law,AG,Agriculture,ACTIVE,1990-10-19,1991-08-15,,N,7776047,451904,763535,416043724,78139,4213250,N,N,N
32,62909194,0DNU0252,,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2013-04-01,2022-06-29,,N,4539146,200210,366798,558268842,52415,8087910,N,N,N
920,81725124,7JZU0477,Taylor & Martin Justice,BENE,Beneficiary credentail for investment,ACTIVE,2022-07-30,2023-10-15,,Ba,7263850,286577,438907,810530771,72111,6018002,N,N,N
317,18447363,0OGZ0129,Zimmerman & Roberts Consultants,BANK,Bank Division,ACTIVE,1998-03-12,,,D,8650596,326163,279236,532049801,82231,1135821,N,N,N
627,58648409,2EMY0830,Parker & King Counselors,AFFRS,Affairs,ACTIVE,2003-08-02,2020-03-03,,N,6213143,705865,598856,299020801,48917,7609037,N,N,N
634,58383414,4RYQ0216,,AG,Agriculture,ACTIVE,2001-07-24,2007-04-16,,Bt,2198642,737045,303769,946357772,73374,5852352,N,N,N
90,37586561,0QOZ0774,,ADVIS,Legal Advisor,CLOSED,2000-08-30,2017-06-29,2020-06-18,M,2581451,406498,810978,700684533,51406,1217161,N,N,N
673,63335284,8FJN0802,Fisher & Davis Associates,BANK,Bank Division,ACTIVE,2001-08-23,2002-12-10,,Ba,2589427,175295,795912,601059133,35643,2161047,N,N,N
350,53221655,5LCY0451,Taylor & Zimmerman Barristers,CREDIT,Credit Account,CLOSED,2017-11-22,2018-06-12,2019-12-07,G,6127297,679996,946847,966211435,18676,5499030,N,N,N
842,10652545,7QVW0642,Anderson & Smith Defenders,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,1990-10-10,2001-02-02,,D,1489870,483688,434556,874739357,26422,1150498,N,N,N
73,87974880,5DVP0202,Carter & Owens Counselors,BANK,Bank Division,HISTORY,1993-01-17,1999-05-31,1999-11-25,N,8109525,625300,367559,334694317,11911,2045792,N,N,N
743,28591329,7MZK0858,Taylor & Martin Defenders,TRADR,Trader credential account,ACTIVE,2008-05-02,2020-10-06,,M,9730192,644390,531147,786303871,66371,7294733,N,N,N
378,37090838,4HPA0321,Roberts & Anderson Attorneys,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",ACTIVE,2013-10-08,2013-12-22,,M,3599941,486524,546433,664484941,58163,6770002,N,N,N
790,99828659,4PMG0316,Martin & Parker Advocates,BENE,Beneficiary credentail for investment,ACTIVE,2017-09-17,2020-01-31,,M,6362909,300711,518775,973373315,61518,7425783,N,N,N
376,25173645,0CZG0849,Evans & Smith Advisors,BENE,Beneficiary credentail for investment,ACTIVE,1992-11-29,2009-08-06,,Ba,9095452,961827,961461,126779097,52714,3071707,N,N,N
888,92710956,8RSI0029,Parker & Garcia Litigators,TRADR,Trader credential account,CLOSED,2001-11-04,2009-04-15,2013-05-08,N,8376345,248219,269110,391408667,14085,4076562,N,N,N
58,91906029,9PRM0097,Parker & Martin Defenders,TRADR,Trader credential account,HISTORY,2015-06-14,2015-12-03,2018-11-09,D,2728209,443268,636729,107433424,97985,4192790,N,N,N
376,24035934,2AEX0128,Jackson & Davis Associates,AG,Agriculture,ACTIVE,1998-12-11,2009-04-28,,M,3135358,657180,132210,118415305,50239,8842301,N,N,N
74,21688247,9AGP0073,,BENE,Beneficiary credentail for investment,ACTIVE,2014-12-21,2014-12-21,,M,1786387,495446,454724,225076735,69844,7329153,N,N,N
14,95443082,4FEE0867,Baker & Martin Justice,BENE,Beneficiary credentail for investment,ACTIVE,1997-07-31,2020-07-04,,M,6914278,348905,686678,804134784,85675,5368896,N,N,N
449,53561733,8OVU0121,Young & Owens Advisors,AFFRS,Affairs,ACTIVE,1992-01-22,1992-08-26,,I,4183988,575409,796214,695380493,72102,3809850,N,N,N
66,59895526,4GYE0541,Baker & Williams Counsel,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",CLOSED,2013-03-06,,2021-08-31,N,2680768,730212,203456,523164944,20151,9959774,N,N,N
600,99617086,2OLI0365,Nelson & Underwood Advocates,TRADR,Trader credential account,ACTIVE,2016-08-22,2023-08-20,,N,1076375,197782,763566,416203612,55034,9149878,N,N,N
300,80770863,1GEZ0255,Taylor & Jackson Solicitors,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,HISTORY,2010-05-28,2011-02-11,2022-10-16,I,7499776,701933,142544,534816159,87108,7488666,N,N,N
405,23259595,6MFJ0145,Evans & Anderson Counselors,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",HISTORY,2018-11-22,2019-04-11,2022-08-16,Bt,2199242,192416,692681,747212016,38503,4602872,N,N,N
945,73525660,5FZP0726,Martin & Owens Consultants,BANK,Bank Division,ACTIVE,2002-08-30,2022-08-03,,Ba,2071396,842511,344802,756468146,83861,9691630,N,N,N
719,95851287,8BQQ0484,Harris & Underwood Counsel,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,CLOSED,1996-06-23,2010-10-18,2015-11-17,N,3302689,405329,295959,724392544,72594,8200250,N,N,N
119,77736520,0ZOC0398,Underwood & Owens Law,BENE,Beneficiary credentail for investment,ACTIVE,2007-03-16,2021-12-08,,N,8816793,839012,493514,711947516,32535,1573606,N,N,N
676,27064697,9UGT0966,Smith & Baker Justice,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2003-04-08,2013-02-20,,Bt,3960512,688004,638758,449707337,69939,5712162,N,N,N
836,95321064,1RYU0553,Vasquez & Jackson Litigators,CORP,Corporation Division,ACTIVE,1996-11-26,,,D,4102299,752769,655509,892952634,82934,8159196,N,N,N
729,48803613,7TJJ0818,,TRADR,Trader credential account,ACTIVE,2003-11-03,2022-12-21,,Ba,2792112,683609,355485,500686277,29649,9951078,N,N,N
131,90655537,8BQQ0484,Lewis & Nelson Solicitors,AFD,Allowance For Depreciation,ACTIVE,2000-03-01,2015-05-04,,I,6965201,476948,284301,175342581,94008,9367314,N,N,N
510,13302231,8VTB0384,Nelson & Parker Defenders,CREDIT,Credit Account,HISTORY,1991-06-04,2012-10-23,2023-11-25,Ba,8734780,509839,758035,980458503,90210,4348154,N,N,N
701,64143940,3RXL0336,Davis & Underwood Barristers,AG,Agriculture,ACTIVE,2006-09-15,2017-12-02,,G,9275436,726882,521803,955187123,15928,2841014,N,N,N
429,77279818,8BQQ0484,Young & Taylor Advisors,BENE,Beneficiary credentail for investment,ACTIVE,2011-09-10,2023-04-11,,Bt,3706595,297542,210662,599101450,16009,3378261,N,N,N
169,52005450,1TZM0910,,AG,Agriculture,HISTORY,1995-06-13,1998-11-07,2018-08-13,D,4448966,379191,342746,403891887,91537,5692192,N,N,N
559,24432747,6RVF0006,Garcia & Jackson Justice,AFF,Available Funds File,ACTIVE,1995-11-03,2013-12-13,,D,8023536,382394,236431,370622819,80186,3315529,N,N,N
931,76729093,3HSH0558,King & Garcia Consultants,AFF,Available Funds File,ACTIVE,1999-11-18,2003-08-30,,Bt,3582636,947872,893593,276689709,34641,9740713,N,N,N
533,50041997,3HUD0850,Fisher & Baker Consultants,CREDIT,Credit Account,ACTIVE,2007-07-16,2016-08-23,,Ba,4716356,618916,142857,391511876,23784,8348783,N,N,N
940,41977095,9CCY0365,Evans & Taylor Partners,TRADR,Trader credential account,ACTIVE,2011-11-09,2018-03-03,,M,5065737,498322,521603,435524763,54878,1259681,N,N,N
137,39059525,7TJY0256,Anderson & Garcia Advocates,CORP,Corporation Division,ACTIVE,2017-08-14,2021-02-17,,D,8419688,124138,475063,335194354,99778,9626051,N,N,N
236,46885331,9PGQ0230,Williams & Nelson Legal,AFF,Available Funds File,HISTORY,2006-02-13,2022-07-31,2022-12-28,G,3686184,178452,708879,246279060,11866,9198972,N,N,N
291,31676836,5HJT0444,King & Fisher Counsel,AFD,Allowance For Depreciation,ACTIVE,2009-11-20,2023-10-19,,N,1655395,899497,624275,794722174,59236,9294475,N,N,N
18,21345082,5FZP0726,Williams & Taylor Associates,AFF,Available Funds File,ACTIVE,1994-02-09,2016-10-20,,Bt,9605876,974345,111569,501449153,61071,9406119,N,N,N
721,77919704,5GOT0204,,CREDIT,Credit Account,ACTIVE,2003-10-05,2004-04-29,,I,9842149,244995,264502,728714236,32216,3639047,N,N,N
954,63866075,7ZLB0962,,BENE,Beneficiary credentail for investment,HISTORY,2008-10-27,2009-10-15,2015-06-25,M,7389006,830479,180614,679609228,41492,3402236,N,N,N
49,42079898,2AWN0946,Quinn & Garcia Associates,CREDIT,Credit Account,ACTIVE,2013-01-28,2020-11-17,,I,9463313,172079,973149,442424354,10295,2798183,N,N,N
257,82212702,3RYS0252,Carter & Parker Legal,BANK,Bank Division,ACTIVE,2014-02-16,2018-06-19,,Ba,5502886,581455,692759,331006113,72841,6888667,N,N,N
892,77352694,8UZR0040,Jackson & Garcia Associates,AFFRS,Affairs,HISTORY,2004-06-29,2014-10-27,2022-04-12,G,8711712,562363,472092,160879534,66961,9346153,N,N,N
918,80238462,9GTR0694,Anderson & Nelson Legal,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,2019-02-22,2023-07-06,,I,3380018,257952,721521,850244368,38079,8370359,N,N,N
438,82111994,1IVB0441,Roberts & Quinn Barristers,BENE,Beneficiary credentail for investment,CLOSED,1995-09-26,2001-08-01,2008-10-23,I,3794931,131724,653925,800001776,34696,4015234,N,N,N
770,53580369,4OTS0069,Evans & Smith Prosecutors,AFF,Available Funds File,ACTIVE,2005-09-12,2018-06-05,,N,4984101,657459,718213,295742113,44286,8652208,N,N,N
435,51064915,0JOQ0555,Parker & Martin Consultants,AFF,Available Funds File,ACTIVE,2000-06-22,2002-03-06,,G,1799792,578056,287909,484110126,95440,3428521,N,N,N
534,64878326,0CZG0849,Jackson & Harris Consultants,BENE,Beneficiary credentail for investment,CLOSED,2002-05-18,2003-07-14,2017-07-30,N,3610306,235117,143771,696275590,97936,2266902,N,N,N
462,95749791,7BVA0414,Quinn & Zimmerman Associates,BANK,Bank Division,ACTIVE,2010-05-23,2011-02-12,,I,9544605,313694,977470,729181286,48342,4958607,N,N,N
550,52172378,9OFS0092,Smith & Baker Attorneys,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2016-02-27,2018-02-23,,D,3420302,367013,428413,369579311,46338,1730721,N,N,N
236,68597943,2SCM0752,Baker & Anderson Associates,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2004-03-26,2014-02-17,,M,2400746,254657,522768,124886721,27956,2059130,N,N,N
29,48384435,2NVO0845,Zimmerman & Nelson Attorneys,BENE,Beneficiary credentail for investment,ACTIVE,2022-05-09,,,G,5269633,681579,305949,636074414,14520,8293844,N,N,N
945,75834784,7RRT0307,Parker & Martin Law,AFF,Available Funds File,ACTIVE,2015-04-21,2015-11-01,,Ba,9482587,164231,801047,172067769,94894,3022783,N,N,N
187,60274308,2LJF0028,Martin & Harris Litigators,ADVIS,Legal Advisor,ACTIVE,2019-11-30,2023-05-16,,D,2692227,519940,541691,663004702,54931,7800226,N,N,N
729,48384435,6RRP0552,Carter & Owens Counsel,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",CLOSED,1998-02-14,2020-04-22,2021-04-30,Ba,3718253,976198,520515,835100590,85711,6592096,N,N,N
925,70689194,7MZP0652,Evans & Anderson Associates,AGENT,An agent bank acts as a bank performing some specific duties on behalf of another party,ACTIVE,1993-01-17,,,G,7260017,939268,461760,707663103,45230,9326690,N,N,N
777,83129892,0LSZ0169,Parker & Roberts Law,BANK,Bank Division,HISTORY,2015-08-30,2022-05-17,2022-08-22,I,3848368,839620,731612,743399213,21298,9463304,N,N,N
230,65877123,1LTZ0168,Carter & Williams Barristers,AFF,Available Funds File,ACTIVE,2014-02-22,2023-12-20,,Ba,3437446,629585,151947,411158000,12783,3578541,N,N,N
838,25691640,1MTF0532,Owens & Davis Associates,TRADR,Trader credential account,ACTIVE,1990-11-25,1996-11-21,,N,1185243,548250,846866,771931391,28562,1409141,N,N,N
302,52405006,7NSU0946,Fisher & Davis Barristers,BANK,Bank Division,HISTORY,2019-05-01,2023-04-29,2023-06-11,G,2031672,586632,940771,473673257,20104,8106718,N,N,N
267,41943814,1DPY0542,Jackson & Martin Barristers,AG,Agriculture,ACTIVE,2002-05-14,2012-02-27,,G,9182866,835770,631903,606941364,63617,8727859,N,N,N
941,54125434,4LBC0874,Lewis & Young Partners,BANK,Bank Division,ACTIVE,2004-11-16,2020-09-05,,N,5504923,700336,547818,376172878,37772,3929351,N,N,N
727,24712552,2GYQ0935,Vasquez & Garcia Counselors,BANK,Bank Division,ACTIVE,1994-06-02,2022-09-20,,N,3073828,635201,781864,288680497,48906,6319174,N,N,N
682,93167040,1HVI0383,Quinn & Smith Litigators,TRADR,Trader credential account,ACTIVE,1999-04-23,2004-11-13,,Ba,4997123,589328,398651,926345776,96154,9122945,N,N,N
770,13287362,2ECV0598,Vasquez & Harris Consultants,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2019-11-26,2021-06-14,,G,5784981,564885,379463,433778337,98217,4597707,N,N,N
365,61149426,3WSL0343,Anderson & Garcia Litigators,AFD,Allowance For Depreciation,HISTORY,2021-12-03,2021-12-14,2023-05-03,M,8370834,864385,509202,551976804,70893,2741773,N,N,N
372,90505858,1FYH0642,Taylor & Evans Advisors,BENE,Beneficiary credentail for investment,ACTIVE,2024-01-23,,,G,9785829,660143,280095,400886314,97871,7424853,N,N,N
751,17972223,6STC0470,Roberts & Parker Solicitors,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2020-05-05,2022-02-21,,Bt,6294666,712994,221296,531095658,14138,5283896,N,N,N
670,84170877,1AHT0982,Williams & Young Counsel,AG,Agriculture,ACTIVE,1991-02-19,2020-09-24,,N,4756489,618432,306640,842810072,71976,5962434,N,N,N
235,98157893,0NQI0949,,ADVIS,Legal Advisor,ACTIVE,2019-08-25,2021-10-17,,G,6252939,465807,958729,624448357,92068,8185900,N,N,N
604,91907768,0WXV0966,Jackson & Garcia Barristers,TRADR,Trader credential account,ACTIVE,2009-04-03,2019-04-20,,M,3911698,237101,539305,339374872,63194,9499918,N,N,N
475,27123129,5ZLM0125,King & Quinn Associates,TRADR,Trader credential account,ACTIVE,2017-05-13,2017-07-06,,Bt,7729443,692288,920243,462612394,89832,9390629,N,N,N
901,82747063,8SUQ0869,Evans & Nelson Prosecutors,AFF,Available Funds File,ACTIVE,2001-01-17,2002-03-09,,Bt,3195458,898985,106851,274869997,40280,7752948,N,N,N
637,11271234,9SZU0926,Fisher & Garcia Justice,AFD,Allowance For Depreciation,CLOSED,1992-09-06,2010-02-20,2015-02-16,I,2082458,795305,510999,571446520,63818,1432719,N,N,N
512,59192602,5GUV0362,Parker & Fisher Advocates,CORP,Corporation Division,ACTIVE,2022-11-12,2023-09-15,,D,9570840,493665,139344,113152517,20797,8225593,N,N,N
883,51003400,9WDK0921,Lewis & Nelson Advocates,BANK,Bank Division,HISTORY,1997-03-14,2002-09-01,2009-09-30,G,5645086,144923,530992,160197476,80142,1619760,N,N,N
398,49900301,1SIE0430,Evans & Roberts Attorneys,CORP,Corporation Division,ACTIVE,2016-02-25,2018-10-18,,D,7433008,576734,951496,739890242,50873,5784359,N,N,N
233,35771047,9BQV0640,Quinn & Fisher Law,TTEE,"In the case of the certificate of deposit, the trustee is most likely someone charged with taking care of the money until the person it is intended for comes of an age to receive it",HISTORY,2013-03-28,2020-08-17,2023-03-27,Bt,3353489,981497,594944,514527093,78601,7449420,N,N,N
638,57210307,0XGZ0810,Nelson & Young Legal,AG,Agriculture,ACTIVE,2006-05-02,2019-09-02,,Bt,8623629,296268,398382,588208606,41682,1636395,N,N,N
474,80471878,1GTY0871,,GUNTE,"The bank guarantee means that the lender will ensure that the liabilities of a debtor will be met. In other words, if the debtor fails to settle a debt, the bank will cover it",ACTIVE,2017-08-16,2018-09-21,,Ba,8225961,140000,416610,785247922,25805,8921497,N,N,N
